Date,Albuquerque,Baltimore,Boston,Charlotte,Chicago,Dallas,Detroit,Las Vegas,Los Angeles,Miami,New Orleans,New York,Philadelphia,Phoenix,Portland,San Diego,San Francisco,San Juan,Seattle,St Louis,Tampa
19610603,18.35,19.4,21.7,24.7,14.45,28.05,15.55,21.95,16.95,26.1,22.2,22.2,18.9,23.6,18.6,16.9,15.85,26.65,18.05,20.85,25.85
19610604,19.4,20.0,19.45,23.6,18.35,28.9,17.8,25.8,17.5,25.85,25.85,18.3,16.4,26.1,18.35,16.1,15.55,26.4,17.8,19.75,26.1
19610605,21.4,21.15,22.8,23.05,20.0,26.95,20.8,27.5,16.95,26.4,26.95,19.15,19.45,26.15,19.15,16.4,15.25,26.15,16.15,23.35,28.35
19610606,21.1,24.75,23.9,24.7,17.8,25.55,19.2,27.5,16.95,27.5,24.45,20.0,21.95,28.05,14.45,16.9,17.5,26.4,12.5,24.15,26.7
19610607,22.8,24.15,14.2,25.0,22.5,26.95,17.75,27.5,18.35,27.8,25.0,16.95,20.0,28.05,14.45,17.2,14.75,26.1,14.4,23.35,27.5
19610608,24.45,25.85,19.45,25.55,19.45,27.25,20.55,28.9,16.9,25.0,25.25,16.95,20.85,28.6,15.0,15.85,15.0,26.35,14.15,23.05,26.65
19610609,25.3,24.15,17.2,25.3,19.2,26.4,20.0,28.3,17.8,24.45,25.85,21.65,23.35,28.85,14.2,16.9,15.25,27.5,12.25,22.8,26.95
19610610,26.1,23.85,20.0,25.85,23.05,26.4,23.6,27.8,16.95,25.25,26.4,23.65,24.2,29.15,15.0,16.1,15.85,26.95,14.2,23.35,26.7
19610611,26.65,23.35,18.6,25.85,22.75,26.7,21.9,28.05,18.05,26.65,26.1,20.0,23.6,29.15,15.55,16.35,15.85,26.95,15.0,24.45,28.6
19610612,25.25,25.8,19.75,25.55,25.85,28.35,26.4,30.55,18.05,26.95,26.95,20.55,25.0,29.15,17.25,16.1,14.75,26.1,14.45,25.3,27.5
19610613,25.3,27.5,28.6,25.8,23.6,29.45,25.55,30.55,18.35,27.2,27.2,24.45,27.2,31.1,18.35,16.95,16.65,26.1,18.85,24.45,27.75
19610614,25.25,24.2,19.15,26.1,14.7,25.85,15.0,31.1,17.2,28.35,26.15,22.5,21.65,32.5,22.2,17.25,27.5,25.85,21.65,20.0,28.05
19610615,19.4,15.25,15.25,20.25,11.65,24.15,12.8,31.4,17.8,28.35,26.7,16.7,16.4,32.5,24.15,18.9,25.0,27.5,22.5,14.15,27.25
19610616,18.9,16.1,15.55,15.0,15.55,18.05,13.9,31.7,19.15,27.5,25.3,16.4,16.7,34.2,24.75,17.8,22.2,27.2,23.6,13.6,26.65
19610617,22.2,17.2,19.45,17.25,17.75,16.95,16.95,33.85,18.6,27.8,24.75,19.15,16.4,34.15,25.8,17.8,17.5,26.95,25.0,16.1,27.8
19610618,25.55,18.9,22.5,18.05,18.9,20.25,19.7,34.15,18.35,28.35,24.7,21.4,18.6,33.05,21.1,19.2,16.65,25.85,18.6,18.6,25.0
19610619,25.0,21.4,22.75,19.75,20.0,22.5,20.3,36.1,18.05,26.95,23.3,21.7,21.7,34.45,20.0,18.65,16.1,26.65,17.25,21.95,25.0
19610620,25.25,21.65,23.05,20.55,13.3,23.9,13.35,35.55,18.35,28.65,25.0,20.55,21.1,35.55,17.25,18.1,17.25,26.65,15.25,16.15,27.5
19610621,24.75,20.85,21.1,21.65,15.3,23.05,14.7,33.3,18.9,30.0,25.0,18.65,20.55,34.15,17.2,18.05,20.0,26.95,16.4,16.9,28.9
19610622,27.5,23.05,19.75,24.75,21.7,25.3,16.95,35.0,19.45,29.45,25.3,18.6,23.6,35.0,22.2,19.15,16.4,26.4,18.9,20.85,29.2
19610623,28.05,23.6,17.75,23.05,16.65,28.05,14.7,35.55,20.55,28.9,25.55,21.15,22.2,36.4,19.75,20.55,18.05,26.4,20.0,18.85,28.05
19610624,26.4,21.15,21.95,22.5,16.35,24.75,15.3,36.1,19.15,29.15,26.1,19.45,20.55,38.05,20.85,20.8,19.45,25.3,20.55,19.7,26.1
19610625,25.55,20.55,21.4,23.05,17.5,23.05,16.95,36.4,18.9,28.05,25.55,19.45,20.85,36.7,20.55,20.55,16.95,26.4,16.95,20.55,26.95
19610626,26.1,19.15,20.55,18.9,19.15,23.6,16.95,35.8,18.9,28.65,24.45,21.4,20.55,36.35,16.7,20.55,18.05,26.1,15.3,20.55,27.8
19610627,26.4,18.3,19.2,20.0,23.35,25.85,20.25,34.2,18.65,26.95,23.6,18.9,16.4,33.05,16.4,20.0,14.7,27.25,15.85,22.5,26.4
19610628,26.7,19.15,20.6,21.1,24.45,27.5,22.75,33.05,21.15,25.55,24.15,20.25,18.9,32.8,16.1,20.85,15.0,26.95,15.85,25.55,27.5
19610629,27.2,21.1,23.9,21.95,27.5,28.05,26.35,30.8,20.55,26.65,24.45,20.85,22.75,35.0,14.7,21.4,15.55,26.4,15.3,24.75,27.25
19610630,27.5,24.45,26.1,22.8,26.4,27.25,27.25,29.15,20.85,27.8,25.0,25.8,26.1,33.9,14.75,21.7,18.3,27.25,16.4,22.2,28.35
19610701,24.7,26.1,22.8,25.0,24.15,27.2,25.85,30.55,21.4,28.05,25.3,25.3,25.85,32.75,18.9,18.35,18.9,26.7,17.5,23.3,28.35
19610702,23.05,27.5,22.75,25.3,23.05,26.4,23.6,32.2,20.55,28.1,25.0,27.5,26.65,32.2,19.75,19.15,17.2,28.05,18.05,22.2,28.9
19610703,23.9,23.9,24.15,25.25,20.0,27.25,20.3,23.9,19.75,27.75,25.85,25.55,24.75,28.6,20.0,18.9,15.85,26.65,18.9,21.95,26.95
19610704,23.1,20.6,20.8,24.45,16.95,27.5,16.95,26.9,19.2,27.75,26.95,22.5,20.85,28.85,18.65,19.7,16.1,25.85,18.35,25.55,27.2
19610705,25.3,20.8,18.85,24.7,16.15,28.05,18.6,28.9,18.9,28.9,26.4,21.95,20.85,29.75,15.8,20.0,16.7,26.95,16.1,25.55,27.5
19610706,25.55,21.7,18.35,25.0,17.25,28.3,19.45,29.15,20.85,29.45,26.4,21.4,18.35,30.0,15.85,20.55,16.4,26.95,15.55,24.7,28.6
19610707,24.2,21.1,18.6,22.75,16.4,27.5,18.6,30.6,21.4,29.45,26.95,20.55,20.55,31.95,16.65,21.1,16.65,26.95,17.5,23.05,28.9
19610708,24.7,21.4,17.8,24.45,16.4,27.5,18.35,32.75,21.95,28.6,26.95,21.7,22.25,34.75,20.55,23.05,20.25,26.1,17.8,20.0,28.85
19610709,23.6,20.25,17.25,21.4,17.75,25.55,17.25,34.75,22.2,28.6,26.1,22.5,21.4,35.55,22.5,20.85,23.05,26.15,19.7,19.45,29.45
19610710,23.1,19.75,17.8,19.45,21.4,24.15,19.45,35.3,21.35,28.3,25.0,23.35,20.0,35.55,23.6,20.8,23.35,26.95,20.0,20.0,28.6
19610711,23.9,21.95,22.5,19.45,21.4,25.3,23.65,35.55,22.25,29.7,24.2,24.75,21.35,35.25,26.95,20.55,19.7,26.1,25.55,23.35,28.35
19610712,22.75,21.4,26.7,23.35,22.75,26.4,22.75,35.0,23.35,28.9,26.65,25.85,23.35,35.0,27.5,21.1,17.8,27.5,27.5,23.6,28.6
19610713,25.0,24.7,26.4,25.0,21.4,27.8,19.7,37.5,22.8,29.75,26.65,20.55,22.75,34.75,24.15,21.95,16.1,26.95,25.0,23.35,29.75
19610714,24.7,25.0,18.65,25.0,22.8,28.9,21.15,35.25,21.1,28.05,27.5,23.05,25.0,36.1,22.5,21.65,16.4,27.25,20.0,24.45,28.85
19610715,25.0,26.7,17.5,26.4,22.8,28.3,23.85,34.7,22.25,27.5,27.5,19.7,24.45,34.45,21.1,21.1,15.55,25.25,19.75,24.45,28.6
19610716,26.4,26.4,17.8,25.8,22.8,29.45,23.35,34.7,22.25,28.9,27.2,24.45,24.45,35.55,19.45,21.1,20.0,26.95,19.45,23.35,29.15
19610717,26.65,25.55,18.6,25.85,21.95,26.95,21.4,36.1,22.8,28.1,26.1,26.15,25.3,34.75,21.4,21.4,23.05,27.2,20.0,22.5,28.3
19610718,27.5,24.15,26.1,24.7,23.05,29.45,23.35,34.45,23.35,28.1,26.7,26.4,24.45,35.0,21.9,22.5,21.1,26.95,20.85,25.55,26.1
19610719,26.35,24.7,26.4,23.9,23.85,30.0,23.05,34.7,22.5,28.05,27.5,26.4,26.1,36.4,22.2,23.35,22.75,26.95,21.1,25.0,23.9
19610720,25.55,26.4,22.25,26.4,22.5,29.45,24.45,35.85,22.5,28.35,27.8,23.6,25.55,34.45,22.2,21.4,16.4,28.05,21.4,25.3,25.25
19610721,22.5,26.95,25.85,26.95,22.5,29.4,23.9,33.65,21.9,28.9,27.5,26.4,26.4,33.35,21.7,20.3,16.15,28.35,20.25,25.0,26.95
19610722,21.4,28.35,25.3,26.1,24.45,28.35,26.15,33.35,22.5,29.7,25.85,28.6,27.5,32.75,19.45,20.3,15.3,25.3,18.3,25.0,28.85
19610723,24.45,29.15,26.4,26.95,23.05,27.25,26.1,33.35,21.4,29.7,26.95,27.5,28.05,30.25,18.9,21.4,16.95,27.25,16.4,24.45,28.9
19610724,26.65,28.3,26.1,27.2,23.85,28.6,24.15,32.5,21.95,28.6,26.95,26.4,26.4,32.2,18.35,21.95,18.6,26.7,16.7,26.1,30.0
19610725,25.85,26.95,25.55,27.5,20.55,28.85,21.65,31.95,22.2,28.05,28.05,27.2,26.95,32.75,21.1,22.2,18.05,26.65,20.25,24.45,28.9
19610726,25.3,25.3,26.7,27.5,21.35,28.6,22.8,31.1,22.2,27.5,27.5,28.05,26.15,35.55,21.4,22.2,15.85,27.5,21.35,25.0,28.05
19610727,26.65,25.25,22.2,25.6,23.05,28.6,23.3,32.5,21.65,28.05,26.7,26.7,25.0,34.7,18.35,22.2,15.3,28.35,16.95,26.7,26.95
19610728,25.55,25.6,21.4,25.6,23.85,28.3,23.3,34.2,21.65,29.2,26.1,24.15,23.9,32.5,19.45,21.65,15.55,27.8,16.4,29.15,28.85
19610729,25.3,26.4,21.95,26.65,24.15,28.3,25.3,33.85,21.9,29.15,25.6,22.5,24.45,29.45,20.8,20.8,16.1,26.4,18.35,29.45,28.35
19610730,25.55,26.65,25.55,27.75,26.4,29.2,25.3,30.85,22.75,28.9,25.85,25.0,25.25,30.55,21.4,21.65,14.45,27.25,19.45,29.15,30.3
19610731,25.55,27.2,22.25,28.6,24.7,28.85,23.35,30.0,21.4,29.45,26.65,26.4,25.85,31.1,20.25,22.2,15.0,27.25,18.9,29.15,29.15
19610801,24.45,25.0,19.75,27.8,23.35,29.75,20.55,31.65,20.85,28.6,27.5,24.2,22.5,32.75,22.5,21.95,15.0,27.5,19.7,28.3,29.45
19610802,22.8,22.25,18.9,27.25,23.05,30.0,24.45,33.35,20.25,29.45,29.15,20.8,20.0,33.85,22.75,21.95,15.0,28.3,21.95,25.25,28.05
19610803,24.2,25.25,16.35,27.2,21.9,30.85,22.8,33.1,20.55,28.9,26.7,21.1,23.35,31.95,23.6,21.95,16.15,28.6,22.75,24.75,28.05
19610804,25.25,24.45,19.7,24.7,24.15,31.4,22.75,31.95,23.35,29.45,26.95,22.2,23.6,31.65,22.5,23.85,17.75,29.15,21.4,25.3,29.45
19610805,26.65,22.75,18.65,25.55,21.4,30.0,21.1,32.5,24.7,29.2,26.95,21.65,22.5,31.7,21.4,26.1,21.35,27.2,20.0,23.6,29.15
19610806,25.55,24.45,19.75,26.1,19.75,30.0,20.0,33.05,23.6,28.9,25.8,22.75,22.8,35.8,21.1,25.25,22.75,28.05,20.0,23.3,29.45
19610807,26.95,25.0,25.0,23.6,20.85,29.2,20.55,33.35,21.1,30.55,26.65,25.85,23.6,34.45,22.5,24.45,20.0,28.35,20.55,23.35,29.75
19610808,28.9,24.45,25.3,25.0,24.45,29.75,23.05,34.45,20.55,29.45,25.8,25.55,23.9,34.45,19.45,21.95,18.05,27.75,19.15,25.8,28.3
19610809,26.65,25.55,26.15,25.55,25.55,29.7,25.3,35.0,21.4,28.35,26.65,26.95,26.4,31.95,20.55,21.95,16.95,27.25,18.9,27.2,29.15
19610810,27.8,25.55,27.2,26.15,23.9,29.75,24.45,29.75,22.5,30.0,26.7,27.2,25.85,32.2,23.9,23.3,17.5,28.6,22.25,26.7,28.85
19610811,25.55,26.7,28.05,27.25,22.5,29.45,23.9,29.15,20.3,28.35,26.4,26.35,25.85,31.95,25.0,22.5,18.05,28.9,24.75,25.55,28.3
19610812,22.2,25.3,27.5,27.5,19.15,29.7,20.85,30.55,20.0,28.35,27.2,27.75,25.55,32.75,24.45,21.65,17.8,27.5,23.6,23.9,28.6
19610813,21.95,20.25,21.15,26.15,18.05,30.55,15.55,32.2,20.85,28.35,27.25,21.95,19.7,33.35,22.8,21.65,18.05,26.95,23.9,20.25,28.05
19610814,20.85,18.65,18.6,23.3,21.95,29.75,20.0,32.75,20.0,28.9,27.5,19.75,18.1,29.7,19.7,21.35,17.5,27.5,21.1,21.9,29.45
19610815,22.5,21.4,21.7,21.95,22.25,27.8,22.5,29.45,19.7,28.6,27.5,23.35,20.3,25.55,17.25,21.1,17.2,28.05,18.05,23.35,28.6
19610816,21.95,24.7,23.35,24.2,22.2,28.05,21.15,28.9,20.0,28.3,27.5,24.7,24.45,28.9,19.15,21.65,18.3,27.2,18.85,24.75,26.95
19610817,22.8,23.05,18.9,25.0,20.55,27.5,19.15,30.55,19.45,26.7,26.4,21.4,20.85,31.4,20.55,21.95,16.95,26.95,18.9,25.3,26.1
19610818,22.75,21.35,19.7,25.0,21.95,28.35,20.0,31.95,21.65,27.5,27.25,20.85,19.15,32.2,21.1,21.95,17.5,28.05,21.1,25.0,25.8
19610819,23.85,19.2,23.35,22.25,19.75,28.35,24.15,31.4,21.95,27.8,26.65,21.7,18.9,31.65,23.05,23.6,18.3,26.1,23.35,25.3,24.75
19610820,23.35,19.45,23.6,18.05,16.95,27.5,18.05,31.1,21.95,28.9,26.1,21.65,20.25,32.2,22.5,23.9,19.45,26.4,20.3,19.7,26.7
19610821,24.15,19.45,18.6,21.95,16.4,25.55,18.85,33.65,24.15,26.95,24.7,21.95,22.75,34.2,23.85,24.45,18.05,27.75,20.8,19.45,26.95
19610822,24.7,22.5,22.8,23.3,16.35,28.35,18.35,31.1,23.6,27.5,25.0,23.6,22.2,31.1,23.6,23.05,17.5,26.95,21.35,18.05,28.05
19610823,22.5,22.8,18.65,23.9,16.95,23.05,20.85,28.3,24.15,27.75,25.25,21.65,21.1,27.8,18.3,21.95,17.5,26.95,18.9,20.8,27.8
19610824,23.35,25.55,19.2,25.55,17.5,23.35,23.05,29.7,21.95,28.9,26.1,24.7,24.45,30.25,17.5,22.25,18.3,28.05,17.8,20.85,28.05
19610825,23.9,26.1,25.25,24.15,18.9,25.0,21.95,30.8,20.85,28.65,25.85,25.55,25.25,31.9,18.9,22.5,16.95,26.65,17.5,21.1,27.75
19610826,24.2,24.45,27.2,23.05,23.6,25.8,21.15,31.1,20.0,28.65,25.85,25.3,25.3,31.7,17.75,22.25,18.05,26.65,15.55,25.55,27.25
19610827,24.45,25.85,26.95,24.7,26.95,26.65,22.5,30.55,19.45,29.15,24.75,26.7,26.1,32.2,20.85,21.95,17.8,25.55,18.05,26.35,28.05
19610828,23.35,26.4,25.25,26.15,25.85,26.4,23.9,30.55,20.25,27.5,23.9,27.5,25.25,31.1,20.8,21.65,19.45,27.2,19.2,27.5,28.6
19610829,23.35,27.5,22.2,26.95,24.15,27.2,23.9,26.35,19.2,28.35,25.55,28.05,26.4,26.95,20.55,21.35,18.3,26.65,20.0,27.5,27.5
19610830,23.05,23.85,23.35,27.2,25.3,26.4,24.15,24.2,19.45,28.65,26.95,25.3,23.35,28.05,21.1,21.65,19.15,28.85,18.6,25.8,29.7
19610831,19.7,25.0,25.0,26.1,25.0,28.05,23.9,26.65,18.1,28.9,28.05,27.8,24.7,28.1,20.3,21.1,17.75,28.05,17.75,25.55,28.9
19610901,20.25,26.95,26.95,24.45,25.55,30.55,22.8,29.2,18.35,28.9,27.8,27.8,25.3,29.2,16.65,21.4,18.6,28.65,16.95,25.55,29.45
19610902,23.1,27.5,21.95,26.95,25.0,31.4,25.55,25.8,19.7,28.05,28.05,28.9,26.65,29.45,15.85,20.55,20.3,28.9,16.4,29.45,29.45
19610903,12.75,27.5,20.0,26.65,24.7,30.6,26.7,21.1,21.95,28.35,28.05,25.55,26.4,26.7,15.85,22.5,26.1,28.35,14.7,27.2,29.45
19610904,13.05,26.95,22.5,27.25,21.7,25.3,24.15,23.05,28.85,28.05,26.95,27.75,26.4,25.25,19.45,26.1,23.85,26.95,19.15,26.15,29.45
19610905,16.7,27.75,26.95,26.95,22.75,26.35,23.9,25.0,25.3,27.8,27.5,28.6,28.6,27.8,18.05,25.0,20.55,26.65,15.85,26.4,28.6
19610906,16.4,27.25,21.1,26.95,23.35,29.45,24.15,26.1,23.05,28.05,27.2,26.95,27.25,29.7,14.75,21.65,15.85,26.95,14.75,25.85,28.3
19610907,17.5,25.25,20.0,26.15,23.05,29.45,22.75,28.6,20.0,29.45,26.1,23.05,23.9,30.55,15.0,21.4,15.0,26.65,15.0,24.15,29.45
19610908,20.8,24.15,23.35,26.15,23.6,28.35,22.5,25.8,19.15,28.05,27.8,23.3,23.05,29.45,15.0,20.3,16.95,26.65,15.0,27.2,28.6
19610909,20.85,25.3,25.3,26.4,25.0,28.6,22.75,23.35,18.9,28.65,26.1,25.0,24.45,28.05,17.75,19.15,16.95,26.95,14.7,26.95,28.3
19610910,20.6,25.25,26.95,25.55,25.55,28.9,26.1,23.05,19.7,27.8,26.1,27.2,24.7,29.4,17.2,21.4,15.85,26.4,15.55,27.8,28.05
19610911,21.4,26.7,28.05,25.85,25.85,25.3,26.1,24.75,18.35,28.05,26.95,27.25,26.95,29.75,19.15,22.75,16.95,27.5,16.65,26.4,28.05
19610912,21.1,27.25,28.6,26.4,23.35,23.6,21.1,26.65,18.65,27.5,28.35,27.5,26.7,29.45,16.95,21.95,14.45,26.4,21.35,28.05,28.05
19610913,20.85,26.4,22.5,25.85,21.1,20.85,25.0,27.5,19.7,28.05,28.05,25.3,26.7,25.25,21.95,21.65,15.0,27.2,22.8,21.4,26.95
19610914,19.15,25.3,24.15,25.55,12.2,18.3,19.45,25.0,20.55,27.8,24.2,25.0,24.2,27.2,16.95,21.1,16.7,27.25,16.4,14.45,27.8
19610915,19.2,18.05,20.3,20.0,13.05,18.3,13.6,25.85,20.25,27.8,21.9,18.9,18.3,28.9,13.05,20.55,18.6,27.25,16.15,14.15,26.65
19610916,18.65,15.3,14.7,16.95,15.25,19.45,15.25,26.95,20.0,26.95,20.8,15.85,14.7,29.15,16.15,20.0,16.4,26.95,16.7,15.8,26.4
19610917,20.25,16.65,12.5,18.05,15.3,19.15,15.8,25.8,20.55,26.7,22.2,16.1,16.1,29.15,15.8,20.8,16.4,28.35,14.7,16.1,23.9
19610918,21.65,16.65,12.5,14.7,15.85,20.55,15.25,20.55,18.85,26.4,20.0,15.0,15.85,26.95,16.95,19.75,16.95,28.6,15.85,17.2,25.0
19610919,18.6,19.15,13.6,18.6,16.4,20.55,16.65,20.85,19.7,28.05,20.25,18.6,17.8,24.15,16.1,20.55,18.65,27.5,13.3,17.2,24.15
19610920,15.55,21.4,18.05,25.0,19.2,24.45,19.75,21.95,19.7,28.6,23.65,21.4,20.3,23.6,15.0,21.1,16.4,26.7,12.25,18.9,26.4
19610921,17.8,25.6,16.35,23.9,22.2,26.95,21.7,24.45,19.2,28.05,26.4,20.0,23.35,25.0,13.35,20.55,16.4,27.8,11.95,25.3,28.05
19610922,18.6,25.0,20.0,23.6,23.3,28.05,23.6,22.25,19.15,28.9,25.85,24.75,24.15,24.7,10.55,19.7,16.4,27.5,12.2,26.4,28.6
19610923,18.35,25.55,19.15,26.4,15.0,28.05,19.7,21.65,18.35,27.5,25.3,24.75,24.15,24.45,12.8,19.15,16.4,26.65,12.25,25.85,27.8
19610924,18.35,26.1,19.15,27.2,15.3,25.85,21.15,20.55,19.45,26.65,26.4,23.9,23.9,23.05,13.9,19.15,18.05,26.7,13.65,20.55,27.5
19610925,14.2,25.25,17.8,26.9,9.45,19.7,18.05,21.1,18.6,27.2,27.25,24.15,23.9,25.3,13.65,19.15,19.45,26.95,12.75,13.85,25.55
19610926,17.75,19.2,24.45,26.65,11.65,22.5,14.45,22.8,18.65,27.8,27.5,21.95,16.65,25.25,11.35,18.85,20.55,28.05,11.4,13.6,27.5
19610927,19.15,16.9,20.0,23.3,13.05,26.95,13.9,23.6,20.55,27.75,26.65,18.3,15.55,25.55,13.9,19.15,20.55,27.5,14.7,19.75,28.05
19610928,18.3,18.6,19.45,21.95,6.95,22.8,9.15,26.15,19.75,27.25,25.3,21.1,18.05,26.1,12.25,19.4,16.95,27.5,11.7,13.6,28.05
19610929,22.2,13.05,14.2,21.4,9.45,25.8,8.65,25.0,18.9,26.7,25.0,14.4,11.7,26.65,11.4,20.8,16.65,28.05,9.75,16.95,28.05
19610930,16.65,13.85,14.7,20.3,15.3,22.5,17.75,21.4,17.5,26.95,25.0,14.2,12.5,23.6,11.7,19.7,18.6,26.95,10.55,18.35,27.8
19611001,16.7,14.7,18.05,20.3,5.85,20.6,13.3,22.75,18.1,26.95,25.0,19.15,15.55,23.9,15.3,19.7,19.45,26.95,13.35,11.15,25.55
19611002,12.75,16.35,18.05,23.05,5.0,14.7,8.3,20.3,17.8,28.05,23.35,19.15,16.1,26.7,17.75,20.3,16.95,23.9,13.6,8.05,25.3
19611003,12.25,14.45,16.65,16.95,7.25,14.2,8.9,20.25,18.6,26.65,18.05,15.0,13.6,24.45,15.85,19.4,16.65,28.05,14.45,12.2,25.6
19611004,14.45,10.0,11.4,16.4,13.65,16.65,8.6,22.8,17.8,26.95,18.35,11.95,8.9,24.4,15.55,19.15,14.2,28.05,13.9,16.4,23.6
19611005,15.0,11.4,10.3,14.45,16.65,17.5,15.55,21.7,18.05,27.75,18.35,12.2,8.6,23.9,14.7,18.3,13.9,26.95,13.6,18.65,25.25
19611006,16.4,16.4,18.35,15.8,18.6,18.9,17.5,23.9,18.35,26.95,19.2,18.35,14.75,25.3,12.75,19.15,15.0,27.5,11.4,19.2,25.55
19611007,17.75,17.8,17.75,16.95,16.95,21.7,16.1,22.5,17.2,26.1,25.0,20.0,16.1,24.4,10.3,18.65,15.0,26.1,8.6,18.35,25.0
19611008,17.5,18.65,16.95,18.6,16.1,22.8,16.4,11.65,16.7,25.85,24.15,19.15,17.5,20.0,8.65,15.85,16.95,25.85,8.9,20.3,25.3
19611009,15.0,20.0,22.2,20.0,20.0,23.35,16.4,10.85,16.7,25.55,22.75,21.95,19.45,15.55,13.65,15.85,15.85,26.65,11.4,20.55,25.85
19611010,8.65,19.7,21.1,20.55,21.15,25.0,20.8,12.5,17.2,25.8,22.5,20.0,18.05,15.85,11.9,16.4,15.8,26.1,9.75,22.25,25.55
19611011,10.85,17.8,15.55,20.55,18.9,23.9,19.4,14.7,16.95,26.65,21.35,19.15,18.35,18.9,11.95,16.95,16.35,25.3,9.45,21.65,25.85
19611012,14.45,18.3,16.4,21.35,16.4,25.0,18.9,17.75,18.05,27.75,21.95,19.45,18.05,20.55,14.7,18.9,16.95,26.95,12.5,20.0,27.2
19611013,15.55,19.75,18.6,20.55,13.9,22.8,14.15,21.95,23.6,27.8,21.65,19.2,17.75,23.65,19.15,21.65,21.95,26.7,18.6,16.35,27.75
19611014,16.4,13.9,15.85,17.75,7.25,17.75,5.3,22.8,30.0,27.2,21.4,13.6,11.4,28.65,19.45,28.9,24.45,26.4,19.75,10.3,26.4
19611015,15.0,9.45,6.95,11.65,12.25,15.55,6.15,23.35,32.2,25.55,16.65,8.6,8.35,25.55,17.5,29.45,25.3,26.95,15.6,11.7,20.25
19611016,14.45,9.75,6.1,15.0,12.75,17.25,8.35,22.75,25.85,24.75,15.85,10.25,8.05,23.05,11.7,26.1,21.15,26.65,10.0,17.5,20.0
19611017,15.25,12.5,11.65,18.6,18.65,17.5,14.45,21.4,19.15,26.65,16.95,13.05,10.0,22.25,9.75,20.55,15.3,26.65,7.75,19.75,23.6
19611018,16.4,15.3,18.9,18.35,16.7,19.15,16.95,21.4,20.0,26.65,18.35,16.7,15.55,21.95,13.9,20.55,13.9,27.5,10.0,19.7,24.75
19611019,15.0,15.3,18.3,16.95,6.95,14.45,13.6,21.7,20.0,26.65,19.15,15.85,14.2,21.95,9.15,20.3,13.85,27.2,8.85,9.45,23.6
19611020,14.7,16.4,13.65,7.5,8.05,14.2,10.85,22.5,18.9,23.05,15.85,17.2,15.55,23.6,5.55,20.3,13.05,28.3,6.7,10.0,18.05
19611021,15.85,14.15,11.4,14.45,8.05,18.05,9.15,22.2,16.1,19.45,16.95,12.2,12.2,22.8,6.1,20.0,13.3,26.95,6.65,10.55,16.1
19611022,15.8,13.35,8.35,15.55,10.55,20.3,10.25,14.45,16.4,20.3,15.85,10.8,11.35,20.8,7.25,18.3,12.5,26.7,5.55,11.4,17.8
19611023,12.25,8.6,6.9,12.8,5.85,20.55,10.3,12.8,16.7,21.1,16.1,9.45,7.8,19.15,11.4,17.5,11.35,26.4,10.55,10.3,20.0
19611024,11.4,8.6,7.2,15.0,6.65,21.1,13.05,15.3,16.7,23.05,18.35,11.95,8.65,17.8,11.1,16.95,15.55,26.1,9.45,13.6,21.65
19611025,10.55,13.05,10.3,17.5,10.0,19.45,10.85,16.1,18.05,24.15,18.9,11.95,10.85,18.6,12.75,18.35,13.85,26.65,10.25,11.65,23.9
19611026,10.0,10.55,12.75,12.5,4.2,13.6,7.8,17.25,16.35,23.3,17.25,12.8,10.85,22.25,10.25,17.75,14.7,25.85,8.9,8.35,21.4
19611027,14.45,9.2,8.05,9.2,3.9,17.25,6.65,16.7,15.55,23.05,17.5,11.4,8.05,21.65,7.8,17.5,13.6,26.65,8.1,10.25,23.05
19611028,11.65,8.05,7.8,9.4,10.8,23.6,10.8,12.5,17.25,25.0,20.25,8.05,6.4,17.2,7.75,17.5,13.3,26.95,7.25,15.55,22.5
19611029,8.35,11.35,15.25,16.1,16.95,24.75,15.0,9.4,15.85,25.55,25.3,15.85,12.75,11.95,7.2,14.75,15.8,26.1,5.55,20.85,24.45
19611030,9.7,17.8,18.05,20.0,11.1,23.9,13.6,8.35,15.0,26.1,24.45,19.15,16.1,9.45,8.9,16.65,16.7,25.55,9.45,17.5,26.15
19611031,12.5,19.7,16.1,23.3,10.0,23.05,11.15,7.5,14.7,25.55,22.5,18.85,16.95,11.65,6.95,15.6,12.5,24.45,4.75,14.45,23.05
19611101,7.2,15.0,8.6,23.05,8.05,23.9,7.5,8.9,14.45,24.75,25.0,12.5,11.7,12.5,7.5,16.65,10.55,25.3,4.75,16.65,23.05
19611102,5.25,12.8,7.2,22.5,19.15,15.85,14.75,12.2,15.0,23.6,24.45,7.75,9.15,13.35,6.4,16.1,11.95,25.55,4.2,19.75,24.45
19611103,2.8,19.45,12.8,24.45,6.65,6.7,11.1,11.4,14.7,26.65,20.0,17.2,18.35,14.45,6.65,15.55,10.3,25.55,7.8,5.55,25.0
19611104,6.4,22.25,17.5,24.15,3.9,9.75,3.3,13.6,15.85,24.75,18.05,17.5,20.3,16.4,5.85,15.85,13.05,25.8,5.3,3.9,25.55
19611105,1.9,22.2,19.4,22.2,1.15,9.15,7.8,13.05,20.0,23.3,20.0,18.35,20.0,16.95,8.3,18.35,14.15,25.85,6.1,4.15,23.6
19611106,0.3,16.1,14.45,22.5,-0.3,7.5,2.8,10.55,19.15,24.15,15.3,17.5,14.75,16.4,5.85,21.1,15.0,25.8,7.5,1.65,25.85
